"","Identification","MassFeature_Column","Rank","RankPercent","SampID","nmolinEnviroave","nmolCave","nmolNave","percentCave","percentNave","totalCmeasured_nM","totalNmeasured_nM","molFractionC","molFractionN"
"138","Kynurenine","Kynurenine_X_RP",69,0.178571428571429,"S14C1_C",7.27745980738802e-05,0.000727745980738802,0.00014554919614776,2.67107300193236e-05,3.79393638888102e-05,101.19512047472,20.1972758445439,7.19151256824289e-06,7.20637759606967e-06
"139","Sulfurol","Sulfurol_X_RP",72,0.142857142857143,"S14C1_C",3.66644447570431e-06,2.19986668542258e-05,3.66644447570431e-06,8.07425209730107e-07,9.55708274751636e-07,101.19512047472,20.1972758445439,2.17388612721909e-07,1.81531633470004e-07
"140","Vitamin B5","Vitamin B5_X_RP",63,0.25,"S14C1_C",0.000168713969350103,0.00151842572415093,0.000168713969350103,5.57313412174629e-05,4.39775749073941e-05,101.19512047472,20.1972758445439,1.50049302478992e-05,8.35330322013102e-06
"141","Agmatine","Agmatine_X_RP",37,0.403225806451613,"S2C3_A",NA,NA,NA,NA,NA,65.577323016242,14.1986502142516,NA,NA
"142","Allopurinol","Allopurinol_X_RP",25,0.596774193548387,"S2C3_A",NA,NA,NA,NA,NA,65.577323016242,14.1986502142516,NA,NA
"143","Glutathione Disulfide","Glutathione Disulfide_X_RP",53,0.145161290322581,"S2C3_A",NA,NA,NA,NA,NA,65.577323016242,14.1986502142516,NA,NA
"144","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",31,0.5,"S2C3_A",0.000101230703882574,0.00111353774270831,0.000506153519412869,6.28025624982043e-05,0.000191278946011725,65.577323016242,14.1986502142516,1.69805306391131e-05,3.56480025759651e-05
"145","Kynurenine","Kynurenine_X_RP",54,0.129032258064516,"S2C3_A",0.000107762087396849,0.00107762087396849,0.000215524174793697,6.07768822655014e-05,8.14480891931877e-05,65.577323016242,14.1986502142516,1.64328280631642e-05,1.51792016523774e-05
"146","Sulfurol","Sulfurol_X_RP",62,0,"S2C3_A",NA,NA,NA,NA,NA,65.577323016242,14.1986502142516,NA,NA
"147","Vitamin B5","Vitamin B5_X_RP",56,0.0967741935483871,"S2C3_A",2.60501504424748e-05,0.000234451353982273,2.60501504424748e-05,1.32228529366671e-05,9.84453358313795e-06,65.577323016242,14.1986502142516,3.5751894587738e-06,1.8346920340588e-06
"148","Agmatine","Agmatine_X_RP",49,0.337837837837838,"S4C1_A",NA,NA,NA,NA,NA,81.5061707336198,17.0651185813673,NA,NA
"149","Allopurinol","Allopurinol_X_RP",30,0.594594594594595,"S4C1_A",NA,NA,NA,NA,NA,81.5061707336198,17.0651185813673,NA,NA
"150","Glutathione Disulfide","Glutathione Disulfide_X_RP",63,0.148648648648649,"S4C1_A",NA,NA,NA,NA,NA,81.5061707336198,17.0651185813673,NA,NA
"151","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",13,0.824324324324324,"S4C1_A",0.00148241120265263,0.0163065232291789,0.00741205601326315,0.000681185096290818,0.00226189502539777,81.5061707336198,17.0651185813673,0.000200064891803987,0.000434339555152936
"152","Kynurenine","Kynurenine_X_RP",56,0.243243243243243,"S4C1_A",0.000159165425633155,0.00159165425633155,0.000318330851266311,6.64894130172892e-05,9.71432174313688e-05,81.5061707336198,17.0651185813673,1.95280215228542e-05,1.86538903757683e-05
"153","Sulfurol","Sulfurol_X_RP",74,0,"S4C1_A",NA,NA,NA,NA,NA,81.5061707336198,17.0651185813673,NA,NA
"154","Vitamin B5","Vitamin B5_X_RP",51,0.310810810810811,"S4C1_A",8.87330810906931e-05,0.000798597729816238,8.87330810906931e-05,3.33604450094598e-05,2.70781702604667e-05,81.5061707336198,17.0651185813673,9.79800329997384e-06,5.19967562297383e-06
"155","Agmatine","Agmatine_X_RP",40,0.452054794520548,"S4C1_B",NA,NA,NA,NA,NA,48.403733332452,10.6301154263976,NA,NA
"156","Allopurinol","Allopurinol_X_RP",27,0.63013698630137,"S4C1_B",NA,NA,NA,NA,NA,48.403733332452,10.6301154263976,NA,NA
"157","Glutathione Disulfide","Glutathione Disulfide_X_RP",65,0.10958904109589,"S4C1_B",NA,NA,NA,NA,NA,48.403733332452,10.6301154263976,NA,NA
"158","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",37,0.493150684931507,"S4C1_B",0.000116585863098678,0.00128244449408546,0.000582929315493389,5.35725527700497e-05,0.000177889227565692,48.403733332452,10.6301154263976,2.64947433966968e-05,5.48375339411468e-05
"159","Kynurenine","Kynurenine_X_RP",63,0.136986301369863,"S4C1_B",5.15993805741224e-05,0.000515993805741224,0.000103198761148245,2.15550111638972e-05,3.14925796635559e-05,48.403733332452,10.6301154263976,1.0660206769532e-05,9.70815057115679e-06
"160","Sulfurol","Sulfurol_X_RP",71,0.0273972602739726,"S4C1_B",4.56014274624148e-07,2.73608564774489e-06,4.56014274624148e-07,1.14296636948579e-07,1.3915928555276e-07,48.403733332452,10.6301154263976,5.6526335044295e-08,4.28983370671342e-08
"161","Vitamin B5","Vitamin B5_X_RP",59,0.191780821917808,"S4C1_B",6.99882681241986e-05,0.000629894413117788,6.99882681241986e-05,2.63130699550289e-05,2.1357922177471e-05,48.403733332452,10.6301154263976,1.30133435946247e-05,6.58396125693966e-06
"162","Agmatine","Agmatine_X_RP",36,0.55,"S4C1_C",NA,NA,NA,NA,NA,71.6274488044395,14.3615437265123,NA,NA
"163","Allopurinol","Allopurinol_X_RP",40,0.5,"S4C1_C",NA,NA,NA,NA,NA,71.6274488044395,14.3615437265123,NA,NA
"164","Glutathione Disulfide","Glutathione Disulfide_X_RP",67,0.1625,"S4C1_C",NA,NA,NA,NA,NA,71.6274488044395,14.3615437265123,NA,NA
"165","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",17,0.7875,"S4C1_C",0.000528417662361985,0.00581259428598184,0.00264208831180993,0.000242814028640449,0.000806271080311695,71.6274488044395,14.3615437265123,8.1150374374657e-05,0.000183969659677495
"166","Kynurenine","Kynurenine_X_RP",80,0,"S4C1_C",NA,NA,NA,NA,NA,71.6274488044395,14.3615437265123,NA,NA
"167","Sulfurol","Sulfurol_X_RP",80,0,"S4C1_C",NA,NA,NA,NA,NA,71.6274488044395,14.3615437265123,NA,NA
"168","Vitamin B5","Vitamin B5_X_RP",65,0.1875,"S4C1_C",4.59429878045813e-05,0.000413486890241232,4.59429878045813e-05,1.7272909938273e-05,1.40201605844777e-05,71.6274488044395,14.3615437265123,5.77274351024497e-06,3.19902850831891e-06
"169","Agmatine","Agmatine_X_RP",42,0.44,"S4C2_A",NA,NA,NA,NA,NA,61.556598949814,12.0292540806849,NA,NA
"170","Allopurinol","Allopurinol_X_RP",28,0.626666666666667,"S4C2_A",NA,NA,NA,NA,NA,61.556598949814,12.0292540806849,NA,NA
"171","Glutathione Disulfide","Glutathione Disulfide_X_RP",63,0.16,"S4C2_A",NA,NA,NA,NA,NA,61.556598949814,12.0292540806849,NA,NA
"172","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",24,0.68,"S4C2_A",0.000354889128415748,0.00390378041257323,0.00177444564207874,0.000163075659897784,0.000541497495900557,61.556598949814,12.0292540806849,6.34177404075867e-05,0.000147510862284298
"173","Kynurenine","Kynurenine_X_RP",75,0,"S4C2_A",NA,NA,NA,NA,NA,61.556598949814,12.0292540806849,NA,NA
"174","Sulfurol","Sulfurol_X_RP",75,0,"S4C2_A",NA,NA,NA,NA,NA,61.556598949814,12.0292540806849,NA,NA
"175","Vitamin B5","Vitamin B5_X_RP",61,0.186666666666667,"S4C2_A",7.5027985008061e-05,0.000675251865072549,7.5027985008061e-05,2.82078221252538e-05,2.28958639480976e-05,61.556598949814,12.0292540806849,1.09696097021713e-05,6.23712696604619e-06
"176","Agmatine","Agmatine_X_RP",46,0.361111111111111,"S4C2_B",NA,NA,NA,NA,NA,84.355270072756,16.9343627072293,NA,NA
"177","Allopurinol","Allopurinol_X_RP",24,0.666666666666667,"S4C2_B",NA,NA,NA,NA,NA,84.355270072756,16.9343627072293,NA,NA
"178","Glutathione Disulfide","Glutathione Disulfide_X_RP",58,0.194444444444444,"S4C2_B",NA,NA,NA,NA,NA,84.355270072756,16.9343627072293,NA,NA
"179","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",17,0.763888888888889,"S4C2_B",0.00107300604109925,0.0118030664520918,0.00536503020549626,0.000493058688519704,0.00163721578887237,84.355270072756,16.9343627072293,0.000139920913558948,0.000316813233438416
"180","Kynurenine","Kynurenine_X_RP",59,0.180555555555556,"S4C2_B",6.38086588032396e-05,0.000638086588032396,0.000127617317606479,2.66552880587662e-05,3.89442518151751e-05,84.355270072756,16.9343627072293,7.56427651149773e-06,7.53599765239461e-06
"181","Sulfurol","Sulfurol_X_RP",72,0,"S4C2_B",NA,NA,NA,NA,NA,84.355270072756,16.9343627072293,NA,NA
"182","Vitamin B5","Vitamin B5_X_RP",57,0.208333333333333,"S4C2_B",5.44826037908752e-05,0.000490343434117877,5.44826037908752e-05,2.04834982105486e-05,1.66261466811346e-05,84.355270072756,16.9343627072293,5.81283698925934e-06,3.21728102396297e-06
"183","Agmatine","Agmatine_X_RP",35,0.583333333333333,"S6C1_A",NA,NA,NA,NA,NA,167.135463916641,31.2657818119278,NA,NA
"184","Allopurinol","Allopurinol_X_RP",33,0.607142857142857,"S6C1_A",NA,NA,NA,NA,NA,167.135463916641,31.2657818119278,NA,NA
"185","Glutathione Disulfide","Glutathione Disulfide_X_RP",51,0.392857142857143,"S6C1_A",NA,NA,NA,NA,NA,167.135463916641,31.2657818119278,NA,NA
"186","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",18,0.785714285714286,"S6C1_A",0.000938913265417812,0.0103280459195959,0.00469456632708906,0.000294596032914036,0.000800210168935516,167.135463916641,31.2657818119278,6.17944610770762e-05,0.00015015029386849
"187","Kynurenine","Kynurenine_X_RP",77,0.0833333333333334,"S6C1_A",5.74309659044573e-05,0.000574309659044573,0.000114861931808915,1.63815448281201e-05,1.95787383653952e-05,167.135463916641,31.2657818119278,3.43619268817186e-06,3.67372651993289e-06
"188","Sulfurol","Sulfurol_X_RP",84,0,"S6C1_A",NA,NA,NA,NA,NA,167.135463916641,31.2657818119278,NA,NA
"189","Vitamin B5","Vitamin B5_X_RP",64,0.238095238095238,"S6C1_A",9.61232888971396e-05,0.000865109600074256,9.61232888971396e-05,2.46762899973333e-05,1.63846515072484e-05,167.135463916641,31.2657818119278,5.17609835639509e-06,3.07439262115201e-06
"190","Agmatine","Agmatine_X_RP",81,0.10989010989011,"S6C1_B",NA,NA,NA,NA,NA,182.390746344911,34.4565339574285,NA,NA
"191","Allopurinol","Allopurinol_X_RP",31,0.659340659340659,"S6C1_B",NA,NA,NA,NA,NA,182.390746344911,34.4565339574285,NA,NA
"192","Glutathione Disulfide","Glutathione Disulfide_X_RP",79,0.131868131868132,"S6C1_B",NA,NA,NA,NA,NA,182.390746344911,34.4565339574285,NA,NA
"193","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",20,0.78021978021978,"S6C1_B",0.000532189072781705,0.00585407980059876,0.00266094536390853,0.000166981121021784,0.000453570232226697,182.390746344911,34.4565339574285,3.20963640859738e-05,7.72261472148114e-05
"194","Kynurenine","Kynurenine_X_RP",88,0.032967032967033,"S6C1_B",3.36418458523347e-05,0.000336418458523347,6.72836917046695e-05,9.59596268757786e-06,1.14688110795068e-05,182.390746344911,34.4565339574285,1.84449301987702e-06,1.95271212675655e-06
"195","Sulfurol","Sulfurol_X_RP",91,0,"S6C1_B",NA,NA,NA,NA,NA,182.390746344911,34.4565339574285,NA,NA
"196","Vitamin B5","Vitamin B5_X_RP",76,0.164835164835165,"S6C1_B",0.000123317807816796,0.00110986027035117,0.000123317807816796,3.16575308901363e-05,2.10200808659198e-05,182.390746344911,34.4565339574285,6.08506896645054e-06,3.57893826376028e-06
"197","Agmatine","Agmatine_X_RP",29,0.677777777777778,"S6C1_C",NA,NA,NA,NA,NA,171.553636850437,31.4696562144479,NA,NA
"198","Allopurinol","Allopurinol_X_RP",34,0.622222222222222,"S6C1_C",NA,NA,NA,NA,NA,171.553636850437,31.4696562144479,NA,NA
"199","Glutathione Disulfide","Glutathione Disulfide_X_RP",48,0.466666666666667,"S6C1_C",NA,NA,NA,NA,NA,171.553636850437,31.4696562144479,NA,NA
"200","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",17,0.811111111111111,"S6C1_C",0.000664061503852751,0.00730467654238026,0.00332030751926375,0.000208357781119319,0.000565961508643844,171.553636850437,31.4696562144479,4.25795493263053e-05,0.000105508223433956
"201","Kynurenine","Kynurenine_X_RP",87,0.0333333333333333,"S6C1_C",1.68950965206483e-05,0.000168950965206483,3.37901930412965e-05,4.81913853736762e-06,5.75969199240299e-06,171.553636850437,31.4696562144479,9.84828816854384e-07,1.0737388680396e-06
"202","Sulfurol","Sulfurol_X_RP",90,0,"S6C1_C",NA,NA,NA,NA,NA,171.553636850437,31.4696562144479,NA,NA
"203","Vitamin B5","Vitamin B5_X_RP",65,0.277777777777778,"S6C1_C",0.00017068795873941,0.00153619162865469,0.00017068795873941,4.38181591290919e-05,2.90945384049593e-05,171.553636850437,31.4696562144479,8.95458503158379e-06,5.42389016188381e-06
"204","Agmatine","Agmatine_X_RP",50,0.456521739130435,"S6C2_A",NA,NA,NA,NA,NA,154.754448412998,27.7355788089726,NA,NA
"205","Allopurinol","Allopurinol_X_RP",30,0.673913043478261,"S6C2_A",NA,NA,NA,NA,NA,154.754448412998,27.7355788089726,NA,NA
"206","Glutathione Disulfide","Glutathione Disulfide_X_RP",80,0.130434782608696,"S6C2_A",NA,NA,NA,NA,NA,154.754448412998,27.7355788089726,NA,NA
"207","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",17,0.815217391304348,"S6C2_A",0.000950232756311777,0.0104525603194295,0.00475116378155888,0.000298147667803852,0.000809857462305573,154.754448412998,27.7355788089726,6.75428747064802e-05,0.000171302131975766
"208","Kynurenine","Kynurenine_X_RP",85,0.0760869565217391,"S6C2_A",5.5904912877267e-05,0.00055904912877267,0.000111809825754534,1.59462551602327e-05,1.90584930155123e-05,154.754448412998,27.7355788089726,3.61249149543488e-06,4.03127789488795e-06
"209","Sulfurol","Sulfurol_X_RP",92,0,"S6C2_A",NA,NA,NA,NA,NA,154.754448412998,27.7355788089726,NA,NA
"210","Vitamin B5","Vitamin B5_X_RP",66,0.282608695652174,"S6C2_A",0.000107891721418463,0.000971025492766171,0.000107891721418463,2.76974231383455e-05,1.83906343222434e-05,154.754448412998,27.7355788089726,6.2746208766469e-06,3.89001153217541e-06
"211","Agmatine","Agmatine_X_RP",39,0.566666666666667,"S6C2_B",NA,NA,NA,NA,NA,150.081686879796,26.4624592702753,NA,NA
"212","Allopurinol","Allopurinol_X_RP",21,0.766666666666667,"S6C2_B",NA,NA,NA,NA,NA,150.081686879796,26.4624592702753,NA,NA
"213","Glutathione Disulfide","Glutathione Disulfide_X_RP",68,0.244444444444444,"S6C2_B",NA,NA,NA,NA,NA,150.081686879796,26.4624592702753,NA,NA
"214","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",35,0.611111111111111,"S6C2_B",0.000267555808857418,0.0029431138974316,0.00133777904428709,8.39490534170125e-05,0.00022803051878301,150.081686879796,26.4624592702753,1.96100800745184e-05,5.0553844244922e-05
"215","Kynurenine","Kynurenine_X_RP",82,0.0888888888888889,"S6C2_B",5.42860447437555e-05,0.000542860447437554,0.000108572089487511,1.54844910146661e-05,1.85066061521288e-05,150.081686879796,26.4624592702753,3.61709985224476e-06,4.10287223793548e-06
"216","Sulfurol","Sulfurol_X_RP",90,0,"S6C2_B",NA,NA,NA,NA,NA,150.081686879796,26.4624592702753,NA,NA
"217","Vitamin B5","Vitamin B5_X_RP",61,0.322222222222222,"S6C2_B",0.000171264306698236,0.00154137876028412,0.000171264306698236,4.39661162946711e-05,2.91927795342489e-05,150.081686879796,26.4624592702753,1.0270265428977e-05,6.47197242512578e-06
"218","Agmatine","Agmatine_X_RP",74,0.13953488372093,"S8C1_A",NA,NA,NA,NA,NA,208.044298454419,36.5975264888544,NA,NA
"219","Allopurinol","Allopurinol_X_RP",23,0.732558139534884,"S8C1_A",NA,NA,NA,NA,NA,208.044298454419,36.5975264888544,NA,NA
"220","Glutathione Disulfide","Glutathione Disulfide_X_RP",77,0.104651162790698,"S8C1_A",NA,NA,NA,NA,NA,208.044298454419,36.5975264888544,NA,NA
"221","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",27,0.686046511627907,"S8C1_A",0.000388437306384606,0.00427281037023066,0.00194218653192303,8.56846999320531e-05,0.000209588474592561,208.044298454419,36.5975264888544,2.05379835062714e-05,5.30687922997887e-05
"222","Kynurenine","Kynurenine_X_RP",81,0.0581395348837209,"S8C1_A",6.11716305382914e-05,0.000611716305382914,0.000122343261076583,1.22670382087304e-05,1.32025101833714e-05,208.044298454419,36.5975264888544,2.94031756663082e-06,3.34293797461536e-06
"223","Sulfurol","Sulfurol_X_RP",86,0,"S8C1_A",NA,NA,NA,NA,NA,208.044298454419,36.5975264888544,NA,NA
"224","Vitamin B5","Vitamin B5_X_RP",55,0.36046511627907,"S8C1_A",0.000331851569319006,0.00298666412387105,0.000331851569319006,5.98929971324481e-05,3.58113204172268e-05,208.044298454419,36.5975264888544,1.43559047090416e-05,9.06759557698714e-06
"225","Agmatine","Agmatine_X_RP",79,0.0705882352941176,"S9C1_A",NA,NA,NA,NA,NA,166.660299334772,29.2202133690759,NA,NA
"226","Allopurinol","Allopurinol_X_RP",16,0.811764705882353,"S9C1_A",NA,NA,NA,NA,NA,166.660299334772,29.2202133690759,NA,NA
"227","Glutathione Disulfide","Glutathione Disulfide_X_RP",61,0.282352941176471,"S9C1_A",NA,NA,NA,NA,NA,166.660299334772,29.2202133690759,NA,NA
"228","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",23,0.729411764705882,"S9C1_A",0.000577726629837769,0.00635499292821546,0.00288863314918884,0.000116000893111409,0.000291310321620496,166.660299334772,29.2202133690759,3.81314143415171e-05,9.88573598934057e-05
"229","Kynurenine","Kynurenine_X_RP",83,0.0235294117647059,"S9C1_A",4.745282581406e-05,0.0004745282581406,9.490565162812e-05,8.66180377739121e-06,9.57096123720452e-06,166.660299334772,29.2202133690759,2.8472783262402e-06,3.24794519565554e-06
"230","Sulfurol","Sulfurol_X_RP",66,0.223529411764706,"S9C1_A",2.12804667986244e-05,0.000127682800791746,2.12804667986244e-05,2.33065860090074e-06,2.14607369893348e-06,166.660299334772,29.2202133690759,7.66126073824389e-07,7.28278966680842e-07
"231","Vitamin B5","Vitamin B5_X_RP",44,0.482352941176471,"S9C1_A",0.000304163636470859,0.00273747272823773,0.000304163636470859,4.99684712368161e-05,3.0674025460958e-05,166.660299334772,29.2202133690759,1.6425463887707e-05,1.04093571333315e-05
"232","Agmatine","Agmatine_X_RP",71,0.164705882352941,"S9C1_B",NA,NA,NA,NA,NA,162.499017938137,28.8596815230937,NA,NA
"233","Allopurinol","Allopurinol_X_RP",12,0.858823529411765,"S9C1_B",NA,NA,NA,NA,NA,162.499017938137,28.8596815230937,NA,NA
"234","Glutathione Disulfide","Glutathione Disulfide_X_RP",75,0.117647058823529,"S9C1_B",NA,NA,NA,NA,NA,162.499017938137,28.8596815230937,NA,NA
"235","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",22,0.741176470588235,"S9C1_B",0.000341891340487013,0.00376080474535714,0.00170945670243507,6.86478669932306e-05,0.000172393777978526,162.499017938137,28.8596815230937,2.31435536846683e-05,5.92333876265109e-05
"236","Kynurenine","Kynurenine_X_RP",77,0.0941176470588235,"S9C1_B",7.23439791503661e-05,0.000723439791503661,0.000144687958300732,1.32053116147718e-05,1.4591363281639e-05,162.499017938137,28.8596815230937,4.45196408374033e-06,5.01349809369697e-06
"237","Sulfurol","Sulfurol_X_RP",85,0,"S9C1_B",NA,NA,NA,NA,NA,162.499017938137,28.8596815230937,NA,NA
"238","Vitamin B5","Vitamin B5_X_RP",38,0.552941176470588,"S9C1_B",0.000328527476923905,0.00295674729231515,0.000328527476923905,5.39710005168507e-05,3.31310484997887e-05,162.499017938137,28.8596815230937,1.81954779163083e-05,1.13836140797678e-05
"239","Agmatine","Agmatine_X_RP",82,0.0465116279069767,"S9C2_A",NA,NA,NA,NA,NA,244.192836108101,40.9203086409943,NA,NA
"240","Allopurinol","Allopurinol_X_RP",17,0.802325581395349,"S9C2_A",NA,NA,NA,NA,NA,244.192836108101,40.9203086409943,NA,NA
"241","Glutathione Disulfide","Glutathione Disulfide_X_RP",76,0.116279069767442,"S9C2_A",NA,NA,NA,NA,NA,244.192836108101,40.9203086409943,NA,NA
"242","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",12,0.86046511627907,"S9C2_A",0.000893120937422559,0.00982433031164815,0.00446560468711279,0.000179328459251755,0.000450343352875433,244.192836108101,40.9203086409943,4.02318531052198e-05,0.000109129301205688
"243","Kynurenine","Kynurenine_X_RP",80,0.0697674418604651,"S9C2_A",7.84361037103969e-05,0.000784361037103969,0.000156872207420794,1.43173378560158e-05,1.58201096632507e-05,244.192836108101,40.9203086409943,3.21205588830928e-06,3.8336027422735e-06
"244","Sulfurol","Sulfurol_X_RP",86,0,"S9C2_A",NA,NA,NA,NA,NA,244.192836108101,40.9203086409943,NA,NA
"245","Vitamin B5","Vitamin B5_X_RP",49,0.430232558139535,"S9C2_A",0.000393520114779768,0.00354168103301791,0.000393520114779768,6.46480912861038e-05,3.96853685739984e-05,244.192836108101,40.9203086409943,1.45036238141321e-05,9.61674356447879e-06
"246","Agmatine","Agmatine_X_RP",59,0.305882352941176,"S9C2_B",NA,NA,NA,NA,NA,174.93598458572,29.313228620507,NA,NA
"247","Allopurinol","Allopurinol_X_RP",21,0.752941176470588,"S9C2_B",NA,NA,NA,NA,NA,174.93598458572,29.313228620507,NA,NA
"248","Glutathione Disulfide","Glutathione Disulfide_X_RP",64,0.247058823529412,"S9C2_B",NA,NA,NA,NA,NA,174.93598458572,29.313228620507,NA,NA
"249","Methylthioadenosine","I298.0971R2.1_CyanoAq_X_RP",15,0.823529411764706,"S9C2_B",0.000526538944387353,0.00579192838826088,0.00263269472193676,0.000105722991900206,0.000265499669416777,174.93598458572,29.313228620507,3.31088449410635e-05,8.98125128425798e-05
"250","Kynurenine","Kynurenine_X_RP",82,0.0352941176470588,"S9C2_B",1.56881273082342e-05,0.000156881273082342,3.13762546164683e-05,2.86363305129858e-06,3.16420478181407e-06,174.93598458572,29.313228620507,8.96792466420587e-07,1.07037866837084e-06
"251","Sulfurol","Sulfurol_X_RP",83,0.0235294117647059,"S9C2_B",3.07772257152069e-07,1.84663354291241e-06,3.07772257152069e-07,3.37075340046804e-08,3.10379444485749e-08,174.93598458572,29.313228620507,1.05560531029998e-08,1.04994322234691e-08
"252","Vitamin B5","Vitamin B5_X_RP",66,0.223529411764706,"S9C2_B",0.000232539788001548,0.00209285809201393,0.000232539788001548,3.82019949622871e-05,2.34509669223022e-05,174.93598458572,29.313228620507,1.19635653977665e-05,7.93292990724561e-06
